source_ticker,cumulative_contribution,active_days,profitable
TJX,0.008704607416530384,1733,True
TKO,-0.00021051771793472834,38,False
TMO,0.009480887243630729,1692,True
TMUS,0.002167911811046508,907,True
TPL,-0.0009785475434185248,71,False
TPR,0.010452290875504892,1181,True
TRGP,0.004337771281446099,384,True
TRIP,-0.0020047211090997584,618,False
TRMB,0.0007932822625099059,328,True
TROW,4.6903801171319765e-05,1487,True
TRV,0.006286882697026404,1671,True
TSCO,0.008295595993477864,1273,True
TSLA,0.0010876792823828081,480,True
TSN,0.006733643373514736,1465,True
TT,0.0056223846305851945,895,True
TTWO,0.0035163485294062275,668,True
TWX,0.00321900076253274,818,True
TXN,0.009341810662793354,1504,True
TXT,0.003487954121707881,1286,True
TYL,0.002097344170930411,528,True
UA,0.0044033489499789545,389,True
UAA,0.002004630051282241,573,True
UAL,0.00018166362331383995,1013,True
UBER,0.0004565458873871213,138,True
UDR,-0.0015959661847271694,724,False
UHS,0.0010177977119493293,1123,True
ULTA,0.005917892454760773,1021,True
UNH,0.01645706455938137,1801,True
UNM,0.0011421946139694075,936,True
UNP,0.005064272417040152,1526,True
UPS,-4.568732521010291e-06,1404,False
URI,0.007441353597274681,1214,True
USB,0.004318945410769269,1674,True
V,0.011497823545084858,1776,True
VFC,0.00028564350163527886,953,True
VIAV,-0.0002967763950152122,134,False
VICI,0.0010383219958514799,267,True
VLO,0.007737123567397477,1571,True
VLTO,0.00010910524887708812,186,True
VMC,0.001895791420269133,1584,True
VNO,-0.0011169017756813332,908,False
VRSK,0.005383661860804189,1197,True
VRSN,0.005974595564799337,1585,True
VRTX,0.009636058823003594,1414,True
VST,0.0007013660086522178,104,True
VTR,0.002124905257299494,1649,True
VTRS,-0.0014913228710198806,447,False
VZ,0.0012893027095543645,1363,True
WAB,0.0023506087181709603,900,True
WAT,0.0005797574870517954,1505,True
WBD,0.0031839230085824333,374,True
WDC,0.01718209232812402,1356,True
WEC,0.004438035640811347,1765,True
WELL,0.008107326640821243,1552,True
WFC,0.002639865953131558,1461,True
WHR,0.0010912658433232816,1154,True
WM,0.005934006521366577,1968,True
WMB,1.521279300756088e-06,1642,True
WMT,0.0007384286638021745,1873,True
WRB,0.0017223054639090036,689,True
WSM,0.0002764140987872517,74,True
WST,0.003518478935976477,470,True
WTW,0.00021825014446802917,394,True
WU,-0.002075626083166983,931,False
WY,-0.002295016158542399,1326,False
WYNN,-0.003983670507628313,1139,False
XEL,0.002922427074790282,1678,True
XOM,0.00504735001338579,1180,True
XRAY,0.00013902701302755008,1148,True
XRX,-0.0029085738239277895,762,False
XYL,0.0022908174404930193,1487,True
XYZ,5.096920667945333e-05,24,True
YUM,0.0019245611112125149,1530,True
ZBH,0.001003176084272406,1183,True
ZBRA,0.0005921697979212914,548,True
ZION,0.0027079996008557215,987,True
ZTS,0.006089733915060377,1245,True
