source_ticker,cumulative_contribution,active_days,profitable
EXR,0.001919761145718565,1577,True
F,0.0009955852382435048,1757,True
FANG,0.0010751839028547334,1036,True
FAST,0.009979315395858076,2275,True
FB,0.005579905281580382,1513,True
FCX,-0.0029668363118591635,1796,False
FDS,-0.00038674555717155355,488,False
FDX,0.009365951275136933,2152,True
FE,0.0032450189325814146,2074,True
FFIV,0.004287415642108998,1870,True
FHN,0.0002845153151380287,119,True
FICO,-0.00010203450278113151,393,False
FIS,0.002710477786786286,2192,True
FISV,0.007411415219005433,2020,True
FITB,0.0027578680619822203,2089,True
FLR,-0.0013455679491153536,790,False
FLS,0.000865212495092291,1053,True
FMC,0.00495036612856302,1880,True
FOX,-0.00038050237560392086,401,False
FOXA,-0.0013143242331937178,412,False
FRT,0.0017796482718317392,1489,True
FSLR,0.0036936474543157855,1209,True
FTI,-0.001511901550050092,822,False
FTNT,0.007545901250481037,1151,True
FTV,0.0005205058977573375,1554,True
GD,0.007311503372830357,2394,True
GDDY,-0.0016193142192371644,58,False
GE,0.004636786062727038,1998,True
GEHC,-9.25322446955327e-05,432,False
GEN,0.0003521988180538606,464,True
GEV,0.006784206506585055,304,True
GHC,0.0022778266382114535,419,True
GILD,0.00356638097140348,1962,True
GIS,0.0017634541849744713,2088,True
GL,0.006447331713350033,926,True
GLW,0.010503569380729093,2195,True
GM,0.00012410973272746135,1810,True
GME,0.00045411096941337095,520,True
GNRC,0.0012660163312827992,691,True
GNW,0.002143888150957097,428,True
GOOG,0.007770515772504459,2216,True
GOOGL,0.010031771787609388,2556,True
GPC,0.004188777139499362,2046,True
GPN,-0.00036266612027800564,1341,False
GRMN,0.009251122049558786,2317,True
GS,0.007573233502149027,2216,True
GT,0.00045067148562256135,927,True
GWW,0.007059884594865342,2112,True
HAL,0.0019619799461590677,1761,True
HAS,0.0007333236291335112,2030,True
HBAN,0.0017150736449227822,2093,True
HCA,0.000690625831293535,1846,True
HD,0.004698173475060569,2414,True
HIG,0.00851609812263649,2390,True
HII,0.003292068994980386,1153,True
